36	49
37	49
38	49
220	49
39	49
40	49
41	49
149	49
42	49
221	49
13	49
43	49
109	49
44	49
222	49
75	49
223	49
45	49
124	49
46	49
224	49
225	49
167	49
125	49
226	49
47	49
148	49
48	49
76	49
77	49
172	49
227	49
228	49
4	49
5	49
153	49
127	49
128	49
190	49
229	49
198	49
230	49
78	49
79	49
80	49
154	49
49	49
231	49
232	49
233	49
234	49
81	49
235	49
236	49
82	49
200	49
176	49
129	49
83	49
237	49
238	49
85	49
86	49
87	49
50	49
145	49
239	49
240	49
241	49
193	49
242	49
130	49
133	49
194	49
243	49
244	49
245	49
246	49
247	49
51	49
248	49
249	49
250	49
251	49
93	49
177	49
252	49
253	49
254	49
168	49
2	49
95	49
255	49
256	49
257	49
258	49
259	49
260	49
261	49
262	49
263	49
264	49
265	49
266	49
195	49
267	49
268	49
269	49
270	49
271	49
272	49
273	49
274	49
275	49
189	49
199	49
105	49
276	49
277	49
147	49
278	49
54	49
55	49
279	49
171	50
17	50
18	50
27	50
70	50
157	50
74	50
42	50
54	50
55	50
39	51
189	51
6	52
163	52
119	52
170	52
22	52
64	52
164	52
174	52
9	52
67	52
165	52
18	52
12	52
29	52
30	52
280	52
32	52
36	52
37	52
38	52
41	52
42	52
13	52
109	52
45	52
124	52
167	52
190	52
229	52
198	52
230	52
281	52
282	52
78	52
49	52
87	52
191	52
192	52
193	52
130	52
245	52
279	52
119	53
0	53
122	53
156	53
9	53
27	53
144	53
180	53
29	53
30	53
70	53
71	53
74	53
283	53
153	53
284	53
90	53
285	53
286	53
287	53
288	53
289	53
290	53
291	53
292	53
293	53
294	53
295	53
274	53
55	53
13	54
7	55
29	55
30	55
36	55
37	55
51	55
279	55
229	56
149	57
13	57
111	57
6	58
116	58
117	58
118	58
58	58
161	58
162	58
163	58
108	58
59	58
20	58
196	58
21	58
119	58
139	58
170	58
22	58
14	58
296	58
203	58
297	58
298	58
299	58
140	58
300	58
0	58
64	58
23	58
171	58
301	58
207	58
179	58
302	58
303	58
113	58
304	58
16	58
305	58
24	58
164	58
122	58
156	58
7	58
174	58
142	58
9	58
17	58
67	58
212	58
68	58
69	58
10	58
25	58
26	58
18	58
11	58
123	58
12	58
27	58
215	58
28	58
144	58
180	58
29	58
30	58
216	58
70	58
71	58
306	58
31	58
32	58
175	58
35	58
1	58
166	58
3	58
137	58
218	58
157	58
74	58
36	58
37	58
38	58
220	58
39	58
41	58
307	58
19	58
42	58
221	58
13	58
43	58
308	58
181	58
109	58
309	58
310	58
222	58
75	58
223	58
45	58
124	58
46	58
224	58
167	58
226	58
47	58
311	58
148	58
76	58
172	58
4	58
5	58
153	58
127	58
229	58
198	58
78	58
79	58
80	58
154	58
49	58
233	58
234	58
81	58
235	58
236	58
312	58
82	58
200	58
313	58
129	58
83	58
86	58
158	58
87	58
145	58
314	58
88	58
239	58
240	58
315	58
316	58
192	58
193	58
130	58
131	58
90	58
317	58
182	58
243	58
91	58
245	58
246	58
184	58
53	58
249	58
250	58
251	58
115	58
110	58
150	58
177	58
318	58
319	58
135	58
320	58
253	58
168	58
160	58
2	58
321	58
322	58
323	58
324	58
111	58
325	58
326	58
327	58
328	58
329	58
262	58
263	58
265	58
195	58
330	58
331	58
268	58
332	58
333	58
334	58
294	58
186	58
146	58
335	58
270	58
336	58
337	58
272	58
338	58
339	58
103	58
340	58
105	58
106	58
152	58
341	58
54	58
201	58
55	58
279	58
342	58
112	58
57	58
18	59
13	59
6	60
116	60
118	60
162	60
108	60
59	60
21	60
170	60
14	60
140	60
343	60
206	60
0	60
64	60
23	60
113	60
16	60
305	60
24	60
209	60
164	60
8	60
9	60
17	60
67	60
68	60
165	60
10	60
25	60
213	60
18	60
11	60
123	60
12	60
27	60
215	60
29	60
30	60
344	60
175	60
33	60
1	60
137	60
218	60
37	60
38	60
41	60
13	60
43	60
181	60
109	60
222	60
45	60
124	60
46	60
76	60
77	60
5	60
153	60
78	60
154	60
155	60
176	60
345	60
86	60
87	60
50	60
145	60
314	60
242	60
90	60
346	60
134	60
51	60
52	60
53	60
251	60
347	60
150	60
177	60
168	60
2	60
264	60
265	60
266	60
195	60
330	60
348	60
271	60
199	60
105	60
55	60
147	60
279	60
342	60
76	61
6	62
116	62
117	62
118	62
58	62
161	62
162	62
163	62
108	62
59	62
119	62
22	62
203	62
349	62
140	62
350	62
23	62
171	62
351	62
207	62
179	62
304	62
305	62
24	62
164	62
122	62
7	62
174	62
8	62
142	62
9	62
17	62
67	62
10	62
25	62
213	62
18	62
12	62
280	62
35	62
1	62
137	62
218	62
157	62
36	62
37	62
38	62
39	62
40	62
41	62
149	62
13	62
43	62
44	62
222	62
75	62
224	62
125	62
148	62
48	62
76	62
153	62
229	62
198	62
80	62
154	62
233	62
234	62
129	62
237	62
87	62
50	62
145	62
159	62
239	62
240	62
241	62
90	62
285	62
286	62
287	62
288	62
289	62
290	62
291	62
292	62
182	62
246	62
51	62
251	62
93	62
94	62
325	62
151	62
352	62
353	62
271	62
272	62
104	62
199	62
105	62
354	62
147	62
54	62
55	62
112	62
57	62
117	63
108	63
64	63
8	63
9	63
355	63
137	63
13	63
5	63
87	63
118	64
163	64
108	64
59	64
21	64
119	64
170	64
22	64
14	64
140	64
0	64
64	64
23	64
179	64
113	64
15	64
16	64
121	64
164	64
156	64
174	64
8	64
9	64
17	64
68	64
18	64
11	64
12	64
215	64
28	64
180	64
29	64
280	64
356	64
70	64
71	64
175	64
35	64
166	64
74	64
38	64
39	64
41	64
42	64
221	64
13	64
43	64
357	64
109	64
222	64
124	64
46	64
226	64
76	64
77	64
172	64
153	64
78	64
154	64
49	64
87	64
50	64
145	64
159	64
130	64
91	64
245	64
177	64
318	64
168	64
2	64
321	64
358	64
96	64
294	64
275	64
277	64
359	64
147	64
54	64
14	65
15	65
10	65
137	65
307	65
90	65
137	66
218	66
13	66
109	66
76	66
163	67
23	67
18	67
1	67
13	67
2	67
14	68
64	68
15	68
10	68
28	68
35	68
137	68
307	68
13	68
109	68
167	68
125	68
226	68
77	68
147	68
13	69
87	69
45	70
124	70
116	71
305	72
192	73
193	73
18	74
148	74
227	74
88	74
140	75
17	75
165	75
1	75
135	75
140	76
222	77
222	78
119	79
75	79
167	79
17	80
140	81
23	81
7	81
360	81
37	81
38	81
13	81
109	81
47	81
148	81
315	81
193	81
361	81
6	82
13	82
45	82
92	83
14	84
7	85
9	85
218	85
87	85
5	86
118	87
140	87
215	87
181	87
18	88
23	89
8	89
9	89
18	89
13	89
362	89
21	90
23	90
9	90
27	90
6	91
116	91
117	91
118	91
58	91
161	91
162	91
163	91
59	91
21	91
119	91
139	91
22	91
14	91
0	91
64	91
23	91
171	91
141	91
207	91
120	91
16	91
121	91
156	91
7	91
174	91
8	91
9	91
17	91
26	91
18	91
11	91
12	91
27	91
70	91
31	91
32	91
157	91
74	91
37	91
38	91
41	91
42	91
13	91
222	91
223	91
45	91
46	91
125	91
226	91
172	91
4	91
5	91
229	91
78	91
80	91
49	91
363	91
313	91
87	91
239	91
240	91
134	91
52	91
177	91
253	91
160	91
324	91
255	91
364	91
365	91
269	91
337	91
366	91
272	91
367	91
147	91
54	91
6	92
116	92
117	92
58	92
20	92
202	92
21	92
139	92
22	92
14	92
368	92
203	92
140	92
62	92
64	92
23	92
171	92
369	92
370	92
371	92
179	92
303	92
113	92
15	92
16	92
24	92
209	92
121	92
122	92
156	92
7	92
174	92
8	92
142	92
9	92
17	92
67	92
197	92
68	92
69	92
165	92
10	92
26	92
18	92
12	92
27	92
215	92
28	92
29	92
30	92
356	92
344	92
70	92
71	92
306	92
217	92
175	92
34	92
35	92
1	92
137	92
218	92
157	92
74	92
36	92
37	92
38	92
39	92
149	92
307	92
42	92
13	92
43	92
357	92
308	92
44	92
372	92
222	92
75	92
223	92
45	92
124	92
224	92
167	92
47	92
148	92
48	92
76	92
77	92
126	92
373	92
4	92
127	92
78	92
49	92
233	92
82	92
176	92
313	92
129	92
345	92
83	92
237	92
84	92
238	92
85	92
86	92
87	92
50	92
145	92
88	92
241	92
192	92
193	92
130	92
90	92
173	92
245	92
51	92
251	92
94	92
115	92
177	92
135	92
320	92
168	92
2	92
264	92
294	92
374	92
348	92
269	92
270	92
271	92
274	92
375	92
188	92
199	92
105	92
354	92
147	92
54	92
201	92
55	92
56	92
279	92
112	92
18	93
14	94
203	94
23	94
113	94
305	94
215	94
1	94
3	94
13	94
45	94
124	94
238	94
87	94
315	94
2	94
376	94
54	94
17	95
58	96
161	96
21	96
139	96
23	96
12	96
31	96
1	96
72	96
137	96
37	96
38	96
167	96
4	96
88	96
334	96
13	97
125	97
77	97
79	97
18	98
137	99
233	99
234	99
81	99
235	99
176	99
53	99
322	99
120	100
181	100
377	100
18	101
13	101
127	101
64	102
13	102
18	103
23	104
17	104
18	104
13	104
153	104
127	104
233	104
130	104
111	104
200	105
20	106
139	106
23	106
8	106
142	106
17	106
11	106
31	106
166	106
221	106
13	106
46	106
226	106
233	106
115	106
177	106
112	106
32	107
36	107
37	107
38	107
13	107
4	107
5	107
153	107
378	107
251	107
37	108
6	109
116	109
117	109
118	109
58	109
161	109
162	109
163	109
14	110
15	110
149	110
62	111
18	111
203	112
32	112
77	113
379	114
35	115
13	115
124	115
48	115
129	115
17	116
18	117
6	118
116	118
117	118
118	118
58	118
161	118
162	118
163	118
108	118
20	118
202	118
14	118
140	118
64	118
304	118
7	118
174	118
67	118
68	118
26	118
143	118
18	118
29	118
30	118
344	118
71	118
175	118
33	118
34	118
218	118
36	118
37	118
38	118
40	118
41	118
307	118
13	118
43	118
76	118
77	118
153	118
80	118
90	118
51	118
271	118
380	118
147	118
279	118
112	118
6	119
116	119
117	119
118	119
58	119
161	119
162	119
163	119
108	119
170	119
22	119
14	119
0	119
64	119
23	119
24	119
209	119
7	119
174	119
8	119
9	119
10	119
27	119
175	119
34	119
72	119
137	119
36	119
37	119
38	119
220	119
39	119
42	119
223	119
46	119
167	119
125	119
153	119
145	119
239	119
240	119
130	119
134	119
51	119
53	119
150	119
358	119
151	119
264	119
265	119
266	119
195	119
330	119
381	119
382	119
267	119
348	119
199	119
383	119
384	119
112	119
57	119
59	120
307	120
47	120
4	120
45	121
117	122
119	122
120	122
174	122
142	122
9	122
17	122
67	122
175	122
33	122
39	122
13	122
43	122
357	122
181	122
124	122
46	122
5	122
78	122
237	122
239	122
130	122
385	122
136	122
105	122
54	122
118	123
24	123
27	123
39	123
241	123
194	123
150	123
386	123
251	124
6	125
116	125
117	125
108	125
59	125
62	125
23	125
387	125
179	125
113	125
304	125
388	125
15	125
209	125
7	125
8	125
9	125
17	125
68	125
10	125
18	125
11	125
30	125
32	125
175	125
1	125
72	125
137	125
157	125
36	125
38	125
39	125
41	125
42	125
13	125
43	125
109	125
223	125
46	125
47	125
148	125
76	125
126	125
172	125
153	125
190	125
282	125
79	125
49	125
85	125
87	125
50	125
145	125
130	125
246	125
251	125
93	125
94	125
293	125
177	125
2	125
329	125
261	125
389	125
348	125
390	125
391	125
383	125
392	125
393	125
54	125
342	125
112	125
57	125
41	126
13	126
280	127
144	128
297	129
123	129
29	129
30	129
309	129
372	129
190	129
203	130
12	130
87	130
22	131
203	131
13	131
87	131
394	131
18	132
193	133
266	133
32	134
13	134
4	134
5	134
153	134
13	135
305	136
18	137
259	138
169	138
395	138
353	138
278	138
68	139
167	139
315	139
51	139
18	140
6	141
162	141
139	141
14	141
140	141
23	141
16	141
174	141
17	141
68	141
26	141
71	141
1	141
36	141
37	141
38	141
307	141
45	141
124	141
49	141
83	141
130	141
251	141
361	141
168	141
105	141
342	141
17	142
224	143
6	144
118	144
59	144
21	144
170	144
22	144
140	144
64	144
396	144
141	144
397	144
113	144
305	144
121	144
122	144
174	144
8	144
9	144
17	144
67	144
68	144
165	144
25	144
143	144
18	144
11	144
12	144
27	144
215	144
28	144
144	144
180	144
30	144
280	144
70	144
175	144
35	144
72	144
157	144
74	144
219	144
37	144
41	144
149	144
307	144
19	144
42	144
221	144
13	144
43	144
222	144
223	144
45	144
124	144
224	144
125	144
47	144
148	144
77	144
4	144
153	144
190	144
229	144
198	144
230	144
78	144
80	144
49	144
398	144
363	144
399	144
312	144
200	144
176	144
400	144
85	144
87	144
241	144
131	144
182	144
246	144
251	144
93	144
293	144
177	144
135	144
358	144
185	144
199	144
105	144
384	144
359	144
147	144
54	144
56	144
112	144
13	145
87	145
21	146
119	146
139	146
22	146
140	146
64	146
141	146
24	146
164	146
122	146
8	146
9	146
67	146
165	146
26	146
123	146
12	146
27	146
215	146
28	146
180	146
29	146
30	146
356	146
70	146
71	146
35	146
1	146
72	146
37	146
40	146
42	146
221	146
13	146
357	146
109	146
44	146
222	146
45	146
124	146
224	146
226	146
48	146
76	146
77	146
190	146
229	146
198	146
230	146
78	146
155	146
49	146
200	146
129	146
87	146
241	146
191	146
193	146
130	146
194	146
138	146
251	146
115	146
294	146
401	146
402	146
105	146
147	146
201	146
55	146
279	146
403	147
17	148
69	148
18	148
36	148
37	148
51	148
96	149
178	149
261	149
262	149
263	149
264	149
265	149
195	149
330	149
381	149
382	149
267	149
18	150
13	151
404	152
132	152
183	152
157	153
13	153
156	154
8	154
68	154
82	154
88	154
405	154
406	154
203	155
1	155
166	155
223	155
50	155
145	155
137	156
203	157
6	158
116	158
117	158
118	158
58	158
161	158
162	158
163	158
108	158
59	158
139	158
14	158
0	158
64	158
301	158
113	158
304	158
15	158
164	158
7	158
174	158
8	158
9	158
67	158
18	158
11	158
215	158
28	158
180	158
70	158
71	158
33	158
35	158
166	158
38	158
39	158
40	158
41	158
13	158
357	158
45	158
46	158
48	158
77	158
153	158
190	158
229	158
198	158
230	158
281	158
282	158
49	158
87	158
159	158
130	158
293	158
135	158
2	158
105	158
106	158
359	158
147	158
56	158
112	158
279	159
14	160
15	160
35	160
148	160
79	160
13	161
167	161
226	161
76	161
6	162
116	162
117	162
118	162
58	162
161	162
119	162
139	162
22	162
14	162
0	162
23	162
179	162
113	162
304	162
120	162
15	162
16	162
24	162
407	162
122	162
174	162
9	162
68	162
10	162
18	162
123	162
12	162
27	162
215	162
29	162
344	162
70	162
71	162
32	162
35	162
1	162
137	162
218	162
157	162
74	162
38	162
40	162
41	162
307	162
13	162
43	162
357	162
181	162
44	162
309	162
222	162
223	162
46	162
167	162
125	162
226	162
148	162
48	162
76	162
126	162
172	162
373	162
228	162
4	162
5	162
408	162
190	162
229	162
198	162
78	162
79	162
80	162
155	162
363	162
233	162
379	162
313	162
237	162
238	162
85	162
50	162
145	162
239	162
240	162
241	162
192	162
193	162
378	162
182	162
114	162
245	162
134	162
51	162
184	162
93	162
361	162
168	162
2	162
322	162
409	162
325	162
326	162
258	162
264	162
265	162
266	162
195	162
330	162
381	162
382	162
267	162
410	162
411	162
268	162
332	162
103	162
54	162
201	162
342	162
7	163
29	163
30	163
36	163
37	163
38	163
51	163
279	163
134	164
27	165
70	165
157	165
74	165
42	165
54	165
64	166
27	166
70	166
33	166
157	166
74	166
42	166
54	166
203	167
117	168
59	168
21	168
119	168
14	168
203	168
0	168
120	168
7	168
17	168
10	168
11	168
215	168
28	168
70	168
71	168
36	168
37	168
38	168
45	168
125	168
47	168
4	168
83	168
192	168
193	168
412	168
413	168
335	168
414	168
203	169
116	170
14	170
415	170
203	170
174	170
165	170
18	170
12	170
1	170
72	170
137	170
42	170
13	170
167	170
226	170
76	170
172	170
4	170
5	170
153	170
78	170
79	170
80	170
154	170
87	170
183	170
416	170
52	170
135	170
274	170
203	171
23	172
8	172
9	172
123	172
29	172
137	172
218	172
224	172
126	172
85	172
192	172
133	172
0	173
9	173
68	173
10	173
218	173
109	173
320	173
45	174
124	174
59	175
18	175
13	175
310	175
45	175
124	175
46	175
4	175
147	175
147	176
64	177
17	177
10	177
126	177
114	177
64	178
120	178
29	178
6	179
21	179
119	179
141	179
18	179
12	179
27	179
29	179
30	179
70	179
157	179
74	179
41	179
42	179
13	179
226	179
147	179
54	179
279	179
387	180
417	180
207	180
184	180
418	180
56	180
64	181
17	181
10	181
36	181
38	181
109	181
223	181
50	181
45	182
203	183
315	183
58	184
20	184
14	184
203	184
15	184
16	184
9	184
10	184
18	184
27	184
40	184
19	184
42	184
13	184
172	184
176	184
134	184
111	184
339	184
6	185
116	185
117	185
118	185
58	185
161	185
162	185
163	185
14	185
15	185
16	185
174	185
18	185
149	185
307	185
13	185
45	185
167	185
148	185
48	185
342	185
15	186
16	186
78	186
79	186
13	187
9	188
203	189
66	189
67	189
215	189
145	189
89	189
151	189
257	189
6	190
116	190
117	190
118	190
58	190
161	190
162	190
163	190
419	190
23	190
171	190
120	190
17	190
18	190
215	190
28	190
13	190
43	190
75	190
45	190
124	190
125	190
226	190
4	190
84	190
420	190
21	191
18	191
74	191
13	191
224	191
272	191
117	192
17	192
4	192
153	192
121	193
18	194
50	195
145	195
4	196
256	196
23	197
18	197
11	197
215	197
13	197
43	197
167	197
5	197
79	197
233	197
115	197
361	197
43	198
1	199
280	200
23	201
18	201
4	201
5	201
153	201
82	201
43	202
139	203
174	203
123	203
40	203
357	203
363	203
7	204
11	204
32	204
38	204
13	204
44	204
125	204
119	205
14	205
64	205
15	205
142	205
9	205
18	205
12	205
39	205
41	205
149	205
221	205
13	205
226	205
49	205
87	205
130	205
90	205
421	205
173	205
177	205
422	205
199	205
55	205
117	206
119	206
121	206
36	206
310	206
159	206
423	206
319	206
55	206
49	207
13	208
0	209
64	209
164	209
8	209
10	209
11	209
12	209
27	209
215	209
70	209
72	209
137	209
218	209
157	209
74	209
42	209
13	209
76	209
49	209
424	209
237	209
87	209
90	209
94	209
150	209
254	209
425	209
426	209
189	209
147	209
54	209
124	210
64	211
174	211
18	211
11	211
12	211
27	211
70	211
157	211
74	211
42	211
54	211
64	212
29	212
269	212
45	213
87	214
20	215
119	215
139	215
64	215
113	215
17	215
67	215
68	215
25	215
18	215
11	215
123	215
12	215
27	215
215	215
28	215
144	215
216	215
70	215
35	215
72	215
157	215
74	215
149	215
42	215
13	215
223	215
45	215
124	215
46	215
125	215
226	215
77	215
4	215
5	215
153	215
85	215
87	215
50	215
145	215
427	215
103	215
54	215
142	216
18	216
215	216
181	216
78	216
49	216
176	216
428	216
138	216
251	216
347	216
429	216
337	216
189	216
64	217
113	217
304	217
164	217
27	217
70	217
157	217
74	217
42	217
167	217
363	217
54	217
6	218
116	218
117	218
118	218
58	218
161	218
162	218
163	218
108	218
170	218
64	218
23	218
171	218
174	218
8	218
9	218
17	218
10	218
404	218
18	218
11	218
123	218
27	218
215	218
28	218
144	218
180	218
70	218
175	218
33	218
1	218
72	218
218	218
157	218
74	218
39	218
42	218
75	218
45	218
124	218
46	218
224	218
226	218
47	218
148	218
76	218
228	218
4	218
5	218
80	218
430	218
399	218
345	218
85	218
87	218
50	218
315	218
114	218
134	218
146	218
406	218
189	218
54	218
342	218
170	219
4	219
5	219
78	219
64	220
215	220
28	220
180	220
46	220
87	220
50	220
145	220
174	221
18	221
12	221
27	221
70	221
157	221
74	221
39	221
41	221
42	221
200	221
251	221
189	221
431	221
54	221
49	222
64	223
17	223
18	223
39	223
13	223
48	223
77	223
203	224
116	225
162	225
8	225
18	225
15	226
28	226
137	226
36	226
37	226
13	226
109	226
45	226
124	226
4	226
5	226
153	226
257	226
432	226
433	226
353	226
188	226
255	227
203	228
11	228
4	228
5	228
181	229
203	230
123	230
12	230
34	230
45	230
116	231
163	231
22	231
203	231
16	231
69	231
36	231
13	231
43	231
46	231
226	231
4	231
78	231
145	231
192	231
130	231
177	231
272	231
15	232
119	233
58	234
64	234
141	234
174	234
157	234
221	234
155	234
434	234
201	234
6	235
116	235
117	235
118	235
58	235
161	235
162	235
163	235
108	235
59	235
20	235
202	235
21	235
139	235
22	235
14	235
140	235
0	235
64	235
23	235
171	235
141	235
435	235
120	235
15	235
16	235
305	235
24	235
209	235
407	235
121	235
164	235
156	235
174	235
8	235
9	235
17	235
67	235
68	235
10	235
18	235
27	235
215	235
28	235
144	235
29	235
30	235
356	235
344	235
70	235
71	235
31	235
32	235
175	235
1	235
166	235
3	235
137	235
218	235
157	235
74	235
36	235
37	235
38	235
39	235
41	235
149	235
42	235
13	235
43	235
181	235
109	235
309	235
372	235
222	235
75	235
223	235
45	235
124	235
46	235
224	235
167	235
226	235
47	235
148	235
48	235
76	235
77	235
4	235
5	235
153	235
127	235
78	235
79	235
80	235
154	235
155	235
49	235
363	235
200	235
313	235
129	235
83	235
84	235
420	235
87	235
50	235
145	235
239	235
240	235
130	235
131	235
182	235
177	235
436	235
361	235
168	235
2	235
437	235
257	235
267	235
294	235
348	235
272	235
274	235
105	235
147	235
54	235
55	235
56	235
279	235
342	235
59	236
64	236
23	236
7	236
174	236
9	236
17	236
18	236
27	236
215	236
32	236
74	236
36	236
37	236
38	236
41	236
42	236
13	236
224	236
5	236
78	236
49	236
438	236
51	236
439	236
297	237
17	237
3	237
191	237
245	237
274	237
189	237
6	238
58	238
304	238
305	238
174	238
17	238
10	238
280	238
356	238
35	238
166	238
3	238
38	238
19	238
43	238
46	238
167	238
172	238
78	238
154	238
82	238
158	238
239	238
240	238
245	238
92	238
110	238
177	238
361	238
322	238
259	238
260	238
329	238
364	238
440	238
425	238
413	238
386	238
441	238
442	238
335	238
270	238
443	238
336	238
337	238
366	238
272	238
339	238
274	238
444	238
445	238
340	238
446	238
447	238
189	238
448	238
112	238
59	239
203	239
140	239
0	239
23	239
16	239
24	239
209	239
164	239
122	239
17	239
10	239
18	239
11	239
12	239
27	239
215	239
280	239
70	239
71	239
157	239
74	239
36	239
37	239
38	239
39	239
42	239
221	239
13	239
43	239
222	239
226	239
148	239
153	239
85	239
86	239
159	239
177	239
2	239
329	239
185	239
186	239
272	239
199	239
54	239
201	239
8	240
9	240
17	240
10	240
18	240
11	240
12	240
27	240
215	240
70	240
33	240
35	240
137	240
157	240
74	240
42	240
13	240
109	240
223	240
48	240
4	240
5	240
153	240
155	240
87	240
147	240
54	240
18	241
76	241
179	242
18	242
38	242
13	242
45	242
46	242
87	242
59	243
18	243
27	243
70	243
157	243
74	243
42	243
54	243
11	244
12	244
27	244
70	244
157	244
74	244
42	244
221	244
148	244
54	244
69	245
18	245
13	245
6	246
116	246
117	246
118	246
58	246
161	246
162	246
163	246
45	246
124	246
342	246
59	247
64	247
27	247
215	247
70	247
157	247
74	247
42	247
148	247
48	247
54	247
12	248
46	248
10	249
45	249
124	249
46	249
182	250
185	250
21	251
170	251
22	251
140	251
0	251
64	251
23	251
171	251
24	251
209	251
8	251
142	251
9	251
17	251
68	251
143	251
27	251
28	251
29	251
30	251
344	251
70	251
175	251
33	251
218	251
157	251
74	251
39	251
42	251
13	251
222	251
75	251
46	251
224	251
229	251
230	251
78	251
49	251
399	251
83	251
420	251
87	251
314	251
193	251
131	251
133	251
317	251
194	251
243	251
93	251
115	251
361	251
254	251
358	251
326	251
185	251
389	251
147	251
54	251
201	251
449	251
279	251
6	252
116	252
117	252
118	252
58	252
161	252
162	252
163	252
20	252
21	252
119	252
139	252
14	252
203	252
140	252
300	252
0	252
64	252
23	252
371	252
15	252
209	252
121	252
164	252
7	252
174	252
8	252
9	252
17	252
67	252
68	252
165	252
25	252
143	252
18	252
11	252
123	252
12	252
27	252
215	252
29	252
30	252
344	252
70	252
71	252
31	252
175	252
33	252
34	252
35	252
1	252
137	252
157	252
74	252
36	252
37	252
38	252
39	252
40	252
41	252
42	252
221	252
13	252
43	252
357	252
109	252
44	252
309	252
310	252
222	252
75	252
223	252
45	252
124	252
125	252
47	252
148	252
77	252
172	252
4	252
